iteration,latency_ms
0,70.0221
1,64.749
2,69.1384
3,73.4211
4,68.4121
5,65.98
6,70.0199
7,70.8636
8,69.295
9,71.9122
10,68.239
11,69.9506
12,68.9576
13,66.8664
14,69.0505
15,60.6757
16,60.7027
17,68.254
18,68.0776
19,66.9956
20,66.8925
21,56.2021
22,60.4648
23,49.9983
24,66.5847
25,77.5423
26,73.7774
27,71.1604
28,72.4677
29,74.2637
30,75.768
31,69.9107
32,74.0349
33,74.2706
34,75.3483
35,75.1506
36,72.7861
37,74.873
38,65.1043
39,76.1029
40,73.6835
41,74.6236
42,76.064
43,71.7356
44,72.5973
45,72.4266
46,74.5117
47,71.2961
48,74.828
49,76.8782
50,71.4369
51,71.4667
52,74.3926
53,72.3225
54,76.3228
55,77.7148
56,75.178
57,77.4459
58,71.4258
59,74.7534
60,71.0757
61,76.7479
62,58.1677
63,52.7206
64,57.8175
65,62.0441
66,71.3781
67,70.7515
68,67.449
69,72.0066
70,73.0188
71,70.8744
72,71.0219
73,74.322
74,72.8892
75,70.4639
76,70.279
77,74.5084
78,71.027
79,69.7374
80,72.6114
81,68.5876
82,70.2083
83,68.4352
84,72.5277
85,72.2123
86,72.9693
87,68.8847
88,73.9242
89,72.5296
90,62.4875
91,65.9613
92,74.3943
93,69.0699
94,68.5659
95,72.588
96,68.2336
97,66.9187
98,66.1801
99,68.6027
