iteration,latency_ms
0,0.1357
1,0.0305
2,0.0266
3,0.0259
4,0.026
5,0.0261
6,0.0307
7,0.0286
8,0.1777
9,0.0326
10,0.2965
11,0.0359
12,0.0304
13,0.1697
14,0.0298
15,0.0264
16,0.0262
17,0.026
18,0.0265
19,0.0257
20,0.0264
21,0.0348
22,0.0257
23,0.1543
24,0.0314
25,0.0268
26,0.026
27,0.0259
28,0.0256
29,0.1516
30,0.0305
31,0.0272
32,0.0261
33,0.026
34,0.0358
35,0.0255
36,0.027
37,0.0258
38,0.0262
39,0.0258
40,0.0258
41,0.026
42,0.0273
43,0.0257
44,0.0261
45,0.0256
46,0.0258
47,0.0259
48,0.2228
49,0.2152
50,0.1987
51,0.1925
52,0.2371
53,0.208
54,0.1928
55,0.1909
56,0.2043
57,0.1936
58,0.1917
59,0.1928
60,0.1941
61,0.2028
62,0.194
63,0.1902
64,0.1906
65,0.2054
66,0.1932
67,0.1902
68,0.1894
69,0.1986
70,0.1915
71,0.1848
72,0.1881
73,0.1898
74,0.1979
75,0.19
76,0.1891
77,0.1902
78,0.2021
79,0.2008
80,0.1893
81,0.1869
82,0.2087
83,0.1767
84,0.1788
85,0.1902
86,0.1824
87,0.1872
88,0.19
89,0.176
90,0.2012
91,0.1983
92,0.1789
93,0.1908
94,0.209
95,0.1774
96,0.196
97,0.1875
98,0.1922
99,0.1923
