iteration,latency_ms
0,0.9572
1,0.6926
2,0.9622
3,0.9184
4,0.918
5,0.9044
6,0.8941
7,0.8743
8,0.7963
9,0.7297
10,0.9499
11,0.9839
12,0.99
13,0.9993
14,1.02
15,0.892
16,0.6799
17,0.8411
18,0.908
19,0.7795
20,1.165
21,0.7969
22,1.2944
23,0.9463
24,0.9178
25,0.8762
26,0.9646
27,0.8031
28,0.5863
29,0.8464
30,0.8422
31,0.8307
32,0.8351
33,0.8298
34,0.8247
35,0.8304
36,0.8068
37,0.5696
38,0.2908
39,0.5015
40,0.3546
41,0.2874
42,0.4612
43,0.4464
44,0.7367
45,0.7938
46,0.8023
47,0.8073
48,0.7852
49,0.8057
50,0.5566
51,0.4699
52,0.7025
53,0.7758
54,0.7561
55,0.7653
56,0.7688
57,0.7649
58,0.7713
59,0.7636
60,0.7696
61,0.7636
62,1.4467
63,0.9802
64,0.6324
65,0.6571
66,0.9105
67,0.8828
68,0.8959
69,0.8682
70,0.8407
71,1.1641
72,1.0301
73,0.9505
74,0.6044
75,0.4853
76,0.4646
77,1.3462
78,1.0427
79,0.9617
80,0.9282
81,0.5961
82,0.7397
83,0.5945
84,1.4049
85,0.9969
86,1.1625
87,0.8735
88,0.3813
89,0.6497
90,0.4644
91,0.4513
92,0.4517
93,0.5629
94,0.4485
95,0.4438
96,0.4513
97,0.2603
98,0.2473
99,0.4451
