iteration,latency_ms
0,0.7613
1,1.5363
2,1.0159
3,0.9417
4,0.926
5,1.066
6,0.9171
7,0.9601
8,0.8734
9,0.5996
10,0.5716
11,0.7627
12,0.8397
13,0.8528
14,0.8471
15,0.8389
16,0.8261
17,0.8122
18,0.8391
19,0.6965
20,0.3267
21,0.6253
22,0.8688
23,0.8292
24,0.8068
25,0.8912
26,0.8334
27,0.8235
28,0.5607
29,0.7588
30,0.8209
31,0.8225
32,0.8253
33,0.8177
34,0.8364
35,0.8267
36,0.8457
37,0.8147
38,0.5497
39,0.7653
40,0.8309
41,0.8265
42,0.8317
43,0.8187
44,0.8144
45,0.5866
46,0.4768
47,0.4691
48,0.2703
49,0.536
50,0.5651
51,0.5451
52,0.5808
53,0.8279
54,0.8511
55,0.8249
56,0.842
57,0.828
58,0.8229
59,0.5556
60,0.476
61,0.772
62,0.5545
63,0.4803
64,0.469
65,0.2743
66,0.2604
67,0.4561
68,0.4529
69,0.4453
70,0.4433
71,0.8529
72,0.8718
73,0.9703
74,0.8502
75,1.1073
76,0.8453
77,0.382
78,0.8112
79,0.8528
80,1.0108
81,0.8589
82,1.106
83,0.8516
84,1.0987
85,0.8583
86,0.5845
87,0.3024
88,0.2797
89,0.2642
90,0.8066
91,1.1122
92,0.8582
93,1.0875
94,0.8542
95,1.1012
96,0.8548
97,1.0871
98,0.8566
99,1.0978
