iteration,latency_ms
0,0.2
1,0.1922
2,0.1716
3,0.1744
4,0.174
5,0.172
6,0.1852
7,0.1718
8,0.172
9,0.1702
10,0.1667
11,0.1794
12,0.174
13,0.1743
14,0.171
15,0.1711
16,0.1804
17,0.1655
18,0.1743
19,0.1728
20,0.1725
21,0.1696
22,0.1732
23,0.1712
24,0.1738
25,0.1836
26,0.1694
27,0.1687
28,0.1724
29,0.1718
30,0.1839
31,0.1711
32,0.1703
33,0.1704
34,0.1716
35,0.1801
36,0.1704
37,0.1662
38,0.1717
39,0.1705
40,0.1963
41,0.1977
42,0.182
43,0.2085
44,0.2008
45,0.1847
46,0.1665
47,0.1745
48,0.1716
49,0.174
50,0.1792
51,0.1836
52,0.1733
53,0.1723
54,0.172
55,0.17
56,0.173
57,0.1688
58,0.1698
59,0.1723
60,0.1694
61,0.1737
62,0.1726
63,0.1723
64,0.1729
65,0.186
66,0.1635
67,0.1726
68,0.1734
69,0.2097
70,0.176
71,0.1757
72,0.1627
73,0.181
74,0.2943
75,0.1606
76,0.1498
77,0.1411
78,0.3037
79,0.1679
80,0.2822
81,0.3098
82,0.2749
83,0.1487
84,0.148
85,0.1593
86,0.1614
87,0.1569
88,0.1747
89,0.178
90,0.1343
91,0.1398
92,0.1416
93,0.1408
94,0.1348
95,0.1491
96,0.1477
97,0.1469
98,0.1447
99,0.1447
