iteration,latency_ms
0,74.06
1,76.0241
2,71.9424
3,72.8312
4,76.7638
5,79.216
6,78.8739
7,69.8854
8,74.8869
9,73.0373
10,75.7584
11,75.8633
12,75.6326
13,75.7848
14,83.0482
15,73.586
16,73.5827
17,78.0724
18,76.89
19,75.7802
20,75.1481
21,76.6801
22,74.0553
23,72.5555
24,70.9667
25,74.099
26,74.0522
27,72.5145
28,75.0121
29,72.4373
30,77.4164
31,71.4986
32,72.2973
33,75.0525
34,74.8515
35,78.9723
36,68.5209
37,74.6093
38,70.5283
39,74.1377
40,72.9874
41,73.6635
42,74.0637
43,69.1756
44,73.4724
45,73.2682
46,75.8734
47,73.363
48,70.2645
49,75.104
50,77.3109
51,73.5922
52,75.7985
53,77.2473
54,78.7893
55,80.4137
56,80.6026
57,77.7596
58,74.3254
59,76.5799
60,75.3317
61,79.4848
62,75.8997
63,79.7308
64,73.498
65,78.1393
66,76.0193
67,75.6886
68,73.2699
69,76.5471
70,72.2686
71,72.7126
72,78.1525
73,70.5622
74,63.6565
75,67.6985
76,79.4312
77,78.5615
78,73.3138
79,77.1441
80,78.4166
81,82.1668
82,70.3809
83,77.8341
84,78.977
85,76.8129
86,74.3694
87,75.1621
88,80.863
89,72.3877
90,75.037
91,75.5203
92,76.8625
93,78.8054
94,70.9823
95,76.0777
96,77.0767
97,75.2022
98,78.4989
99,76.0241
