iteration,latency_ms
0,1.4893
1,1.05
2,0.8796
3,0.9633
4,0.9586
5,0.9612
6,0.938
7,0.9385
8,0.6525
9,0.5747
10,0.5437
11,0.5306
12,0.6349
13,0.8735
14,0.9092
15,0.9091
16,0.9156
17,1.4743
18,0.9008
19,0.9088
20,0.9213
21,0.996
22,0.9835
23,0.9867
24,0.8452
25,0.9097
26,0.8412
27,0.8728
28,0.9382
29,0.9346
30,0.9292
31,0.8001
32,0.8115
33,0.8091
34,0.8308
35,0.657
36,0.5568
37,0.5425
38,0.7734
39,0.8895
40,0.9024
41,0.8931
42,0.8768
43,0.7496
44,0.8882
45,0.7594
46,0.6639
47,0.8476
48,1.4876
49,0.9134
50,0.8928
51,0.8863
52,0.8884
53,0.7343
54,0.8897
55,0.97
56,0.8599
57,0.9406
58,1.8511
59,1.8492
60,1.025
61,1.0171
62,1.7494
63,1.643
64,2.2412
65,1.1417
66,1.2949
67,1.0235
68,0.9173
69,0.9234
70,0.8894
71,0.8396
72,0.6477
73,0.5567
74,1.1668
75,1.0014
76,0.8666
77,0.8863
78,0.8739
79,0.8256
80,1.2726
81,1.779
82,0.6941
83,1.6659
84,2.1932
85,1.292
86,1.0305
87,1.6598
88,1.2194
89,1.7391
90,1.2521
91,0.8111
92,0.9137
93,1.0132
94,0.9148
95,0.73
96,0.8908
97,0.6469
98,0.895
99,0.8788
