iteration,latency_ms
0,7.2779
1,7.9523
2,9.7827
3,7.1418
4,7.1443
5,7.1519
6,8.0573
7,7.2118
8,7.2484
9,7.3117
10,7.2199
11,7.1979
12,7.2049
13,7.3346
14,7.1965
15,7.3042
16,7.3462
17,7.2228
18,7.2193
19,7.2158
20,7.2123
21,7.2189
22,8.2619
23,7.2242
24,8.1736
25,7.2095
26,7.7805
27,7.3478
28,7.1542
29,7.9848
30,7.1617
31,7.2353
32,7.1575
33,7.205
34,7.2122
35,7.1881
36,7.2212
37,7.2337
38,8.167
39,7.2454
40,8.1543
41,7.2462
42,7.2074
43,7.211
44,7.2868
45,7.2182
46,7.212
47,7.8367
48,7.2067
49,7.323
50,7.3475
51,7.2025
52,7.2162
53,7.1861
54,7.2648
55,7.2445
56,7.2388
57,7.2219
58,7.2077
59,7.223
60,7.2235
61,8.6974
62,8.9228
63,7.7798
64,7.1419
65,7.0934
66,7.0782
67,7.0847
68,7.2755
69,7.2418
70,7.8944
71,7.3247
72,7.2233
73,7.3006
74,7.3152
75,7.6506
76,7.324
77,8.1767
78,7.2367
79,7.3447
80,7.2027
81,7.2177
82,7.3676
83,7.2125
84,7.2268
85,7.3263
86,7.2685
87,7.1338
88,7.2118
89,7.2509
90,7.1946
91,7.2122
92,7.1773
93,7.2103
94,7.2192
95,8.2073
96,7.2778
97,8.1818
98,7.1975
99,7.3338
