iteration,latency_ms
0,64.4021
1,69.3958
2,67.0501
3,66.2982
4,66.9326
5,71.6932
6,72.3456
7,63.4744
8,66.2869
9,61.8494
10,68.5848
11,70.0742
12,70.8138
13,68.5428
14,70.6477
15,70.1794
16,69.417
17,66.9753
18,70.7731
19,67.8471
20,67.9232
21,68.3286
22,70.4889
23,72.9604
24,68.3316
25,71.9971
26,70.9433
27,70.4753
28,72.4423
29,67.8635
30,72.1148
31,71.4447
32,65.2729
33,69.567
34,65.4817
35,70.3027
36,78.441
37,68.2873
38,66.1515
39,72.5134
40,69.4101
41,70.2418
42,65.9583
43,65.7972
44,71.1069
45,68.2748
46,64.4042
47,69.5699
48,70.6258
49,73.1939
50,74.2776
51,73.5775
52,75.2973
53,75.1327
54,70.4745
55,72.312
56,69.4507
57,73.168
58,63.1113
59,71.3153
60,76.0436
61,65.436
62,69.334
63,69.7545
64,69.3152
65,64.8042
66,67.2331
67,68.9326
68,72.1128
69,67.4427
70,64.6101
71,68.0262
72,70.3345
73,72.9695
74,73.1907
75,71.0609
76,61.4332
77,74.477
78,70.8753
79,70.0088
80,69.9173
81,66.0287
82,63.5788
83,71.327
84,65.9917
85,69.5415
86,69.8377
87,66.4575
88,70.5101
89,66.6269
90,67.8525
91,66.7439
92,72.5063
93,70.8311
94,69.3529
95,76.4492
96,66.4334
97,68.6896
98,67.6371
99,61.6449
