iteration,latency_ms
0,6.1229
1,7.148
2,7.5629
3,6.6998
4,5.988
5,5.9808
6,6.1743
7,6.1866
8,6.1539
9,6.0528
10,6.2503
11,6.129
12,6.11
13,6.0227
14,6.1748
15,6.1881
16,6.1513
17,6.0539
18,6.0449
19,6.0226
20,6.1168
21,6.1168
22,6.0582
23,6.0087
24,6.0469
25,6.0198
26,6.0937
27,6.1668
28,6.0956
29,6.0313
30,6.0839
31,6.0397
32,6.0906
33,6.0209
34,6.0647
35,6.029
36,6.1348
37,6.0907
38,6.0784
39,6.0079
40,6.1236
41,6.1572
42,6.2289
43,6.1388
44,6.0955
45,6.0702
46,6.0453
47,6.1576
48,6.1452
49,6.0537
50,6.1491
51,5.9811
52,6.1812
53,6.084
54,6.0181
55,6.1364
56,6.0789
57,6.181
58,6.1456
59,6.6813
60,6.1301
61,6.0208
62,6.023
63,6.0217
64,6.0196
65,6.0331
66,6.0423
67,5.9667
68,9.9062
69,9.3325
70,9.5955
71,9.4913
72,9.0958
73,9.0419
74,8.9508
75,5.9221
76,6.0863
77,6.064
78,6.0724
79,6.0926
80,6.0987
81,6.1899
82,6.0555
83,6.0315
84,6.1561
85,6.0391
86,6.057
87,6.0628
88,6.0524
89,6.0541
90,5.9723
91,6.0941
92,6.042
93,6.0483
94,6.1059
95,6.0622
96,6.0021
97,6.0454
98,6.0404
99,6.2737
