iteration,latency_ms
0,138.2807
1,134.6891
2,132.7484
3,131.8214
4,139.1642
5,134.1432
6,135.6802
7,133.3689
8,139.468
9,133.3718
10,131.6479
11,134.725
12,136.6717
13,132.4809
14,132.389
15,133.8763
16,136.9429
17,132.4943
18,132.5829
19,134.1946
20,136.4317
21,132.4687
22,135.7592
23,134.028
24,136.9153
25,135.2595
26,134.1782
27,135.7615
28,139.2581
29,133.3237
30,133.9056
31,132.1821
32,137.9341
33,134.6422
34,136.5689
35,134.2807
36,138.4992
37,134.5724
38,133.315
39,134.2466
40,136.0573
41,135.8419
42,134.9266
43,135.0525
44,135.7384
45,133.9959
46,134.7993
47,131.7462
48,135.7447
49,133.9277
50,134.5646
51,134.2426
52,138.1138
53,134.0324
54,134.4635
55,133.2396
56,137.7833
57,132.9472
58,135.3455
59,132.8729
60,141.4677
61,134.3417
62,133.9532
63,134.8826
64,136.4761
65,134.6658
66,134.842
67,135.7958
68,137.7311
69,132.3133
70,134.5932
71,133.0419
72,137.7227
73,133.1532
74,133.1698
75,132.1679
76,137.3592
77,133.4634
78,135.4438
79,134.0811
80,138.2456
81,134.0424
82,135.72
83,133.9539
84,136.726
85,134.7327
86,133.0872
87,134.0284
88,135.8833
89,135.3257
90,134.1008
91,134.756
92,136.6655
93,135.4711
94,134.3415
95,132.4451
96,138.2644
97,133.9497
98,132.7913
99,132.1312
