iteration,latency_ms
0,10.2213
1,10.6264
2,11.2893
3,9.4007
4,9.1732
5,9.4534
6,10.0855
7,9.3776
8,9.3575
9,9.3495
10,9.3488
11,9.3514
12,9.9095
13,9.3372
14,9.5414
15,9.3433
16,10.6557
17,10.3497
18,9.3302
19,9.7335
20,9.6445
21,9.3305
22,9.4656
23,9.3379
24,10.4563
25,9.4347
26,9.3291
27,9.323
28,9.3353
29,10.2064
30,9.3461
31,9.344
32,10.0053
33,9.3376
34,9.3153
35,9.3269
36,9.4518
37,9.5864
38,9.4201
39,9.4223
40,10.2859
41,9.3463
42,10.312
43,9.4367
44,9.3501
45,9.376
46,9.2994
47,10.2937
48,10.0994
49,11.5521
50,9.8488
51,10.3866
52,9.4679
53,9.5541
54,9.5487
55,9.3901
56,9.3559
57,9.3529
58,9.3694
59,9.3637
60,11.2124
61,9.3408
62,10.4091
63,9.4928
64,9.3324
65,9.3335
66,9.3546
67,10.3027
68,9.4362
69,9.3346
70,9.4154
71,9.3302
72,9.5007
73,9.4864
74,9.4145
75,9.3598
76,9.3393
77,9.8853
78,9.3211
79,10.2585
80,9.3182
81,9.3344
82,9.4208
83,9.4404
84,9.5217
85,10.2968
86,9.805
87,10.4728
88,9.3285
89,9.3384
90,9.3427
91,9.4915
92,9.3415
93,9.3379
94,10.2788
95,9.4491
96,10.3597
97,11.6175
98,9.4983
99,9.5551
