iteration,latency_ms
0,354.1226
1,353.1871
2,351.4573
3,357.7035
4,351.7083
5,353.2689
6,352.9697
7,349.2354
8,356.4402
9,349.4975
10,354.5812
11,355.3125
12,350.5961
13,357.3683
14,349.4709
15,355.0488
16,354.425
17,353.9176
18,353.9524
19,349.8527
20,355.8358
21,353.1888
22,348.171
23,354.8493
24,349.477
25,352.6456
26,355.249
27,352.0388
28,354.553
29,350.0781
30,356.6797
31,354.574
32,347.8604
33,353.8065
34,351.2676
35,354.0042
36,350.3407
37,353.6599
38,352.6961
39,351.1414
40,356.6626
41,350.4695
42,348.4286
43,355.7986
44,348.6304
45,357.719
46,353.3585
47,352.9855
48,353.5569
49,353.4302
50,352.9856
51,354.2664
52,355.9875
53,355.6592
54,353.1557
55,353.0192
56,348.0442
57,351.0182
58,354.2856
59,349.106
60,355.0982
61,349.5598
62,352.3291
63,353.2367
64,349.535
65,356.0184
66,349.1718
67,355.3636
68,351.818
69,353.0619
70,354.4913
71,347.9185
72,352.9676
73,353.1986
74,352.1765
75,353.6711
76,352.7042
77,355.0313
78,354.8866
79,351.352
80,352.5731
81,349.0718
82,349.7072
83,356.3739
84,349.1944
85,353.548
86,347.6115
87,356.2154
88,351.7743
89,348.2615
90,357.5086
91,348.9807
92,353.007
93,351.112
94,353.6158
95,354.3148
96,346.5172
97,355.5038
98,352.4292
99,347.6839
