iteration,latency_ms
0,84.9855
1,81.7348
2,83.4746
3,82.4263
4,81.8617
5,82.6948
6,86.9258
7,83.4367
8,82.5237
9,81.3707
10,81.8704
11,81.5442
12,83.4312
13,84.4762
14,83.4999
15,81.9756
16,82.9968
17,81.804
18,82.077
19,85.9438
20,83.451
21,82.7034
22,83.4892
23,82.5513
24,82.7574
25,86.8143
26,82.2188
27,81.6973
28,80.83
29,82.1549
30,81.472
31,81.7628
32,85.7633
33,81.9823
34,81.4953
35,82.2677
36,81.0498
37,81.9559
38,84.8068
39,80.861
40,81.0638
41,80.775
42,81.6419
43,81.6936
44,82.4224
45,84.8349
46,82.2095
47,81.3057
48,81.7978
49,81.0067
50,81.4651
51,84.4936
52,80.0876
53,81.7259
54,81.0008
55,82.9261
56,82.3766
57,82.0836
58,85.3572
59,80.7824
60,80.9087
61,80.7454
62,82.5199
63,81.8085
64,86.0209
65,82.1281
66,81.5899
67,81.2032
68,82.3224
69,82.0507
70,82.582
71,84.7096
72,80.6404
73,81.5797
74,82.6567
75,82.8824
76,82.9795
77,85.6375
78,81.2137
79,81.1416
80,81.7486
81,81.058
82,82.0031
83,81.9781
84,84.89
85,82.3099
86,82.7798
87,82.106
88,82.2605
89,81.9355
90,84.5059
91,82.7526
92,82.5141
93,81.9253
94,81.8139
95,81.6782
96,82.238
97,84.9694
98,82.6958
99,81.8819
