iteration,latency_ms
0,65.8371
1,64.5796
2,64.014
3,65.0172
4,64.1959
5,62.2322
6,62.3675
7,63.2055
8,64.1469
9,66.9121
10,64.1408
11,64.2227
12,62.6417
13,66.0051
14,63.3469
15,62.3962
16,64.0386
17,67.6919
18,64.2406
19,64.3222
20,62.3646
21,63.4557
22,62.438
23,63.4289
24,66.0595
25,65.1822
26,66.3901
27,62.4828
28,63.647
29,62.4452
30,64.1794
31,65.7473
32,64.1142
33,64.1859
34,67.5208
35,63.3949
36,64.3226
37,64.4959
38,64.2834
39,65.0077
40,64.257
41,62.4206
42,63.6788
43,67.3985
44,64.2539
45,64.2342
46,64.2084
47,64.9719
48,63.4185
49,62.4674
50,63.6606
51,67.5728
52,64.2737
53,65.2607
54,65.1358
55,64.3866
56,65.2673
57,64.5016
58,64.3469
59,65.2433
60,64.9873
61,62.3869
62,64.798
63,65.0577
64,64.1226
65,64.3336
66,64.2599
67,63.2971
68,66.0235
69,64.5706
70,65.6709
71,64.1502
72,64.2874
73,62.4434
74,62.3991
75,64.8243
76,65.1915
77,66.9093
78,64.3366
79,62.4955
80,62.4901
81,63.6011
82,62.5377
83,63.9084
84,64.4763
85,68.3017
86,65.2316
87,63.5296
88,62.4418
89,63.4212
90,65.2651
91,66.42
92,64.2785
93,65.6391
94,65.514
95,64.2997
96,65.0552
97,64.9491
98,64.2795
99,64.1712
