iteration,latency_ms
0,2242.7166
1,2240.978
2,2251.241
3,2249.0967
4,2240.6414
5,2242.3755
6,2245.4595
7,2247.0247
8,2238.2383
9,2244.1658
10,2242.7898
11,2243.7092
12,2240.2065
13,2245.0942
14,2240.1692
15,2247.999
16,2241.6482
17,2247.1494
18,2249.9126
19,2250.0071
20,2240.2673
21,2247.7991
22,2249.5303
23,2247.302
24,2241.5229
25,2245.7766
26,2236.4719
27,2239.6968
28,2239.7019
29,2242.9128
30,2242.9446
31,2245.8977
32,2242.8804
33,2241.8489
34,2237.2517
35,2246.8889
36,2239.3809
37,2243.627
38,2243.5159
39,2241.1523
40,2241.6428
41,2242.637
42,2239.8254
43,2242.7161
44,2238.9106
45,2241.5051
46,2241.6624
47,2245.7004
48,2245.6277
49,2252.7434
50,2236.8081
51,2245.3584
52,2242.6506
53,2243.0078
54,2243.7771
55,2248.083
56,2248.3108
57,2248.8643
58,2246.1545
59,2239.7314
60,2234.4329
61,2247.9756
62,2245.8271
63,2239.2493
64,2242.1226
65,2240.105
66,2246.2656
67,2241.5103
68,2242.6199
69,2244.4067
70,2236.5854
71,2237.5854
72,2245.2632
73,2244.7556
74,2241.1245
75,2237.4277
76,2244.5364
77,2243.9053
78,2242.2402
79,2244.0139
80,2238.3696
81,2244.9001
82,2244.2463
83,2243.7068
84,2241.3254
85,2244.5603
86,2247.9619
87,2242.5715
88,2240.4854
89,2249.2131
90,2234.3408
91,2245.7383
92,2245.0759
93,2245.2249
94,2244.0439
95,2238.7056
96,2237.6978
97,2243.4756
98,2242.396
99,2241.3887
