iteration,latency_ms
0,78.9014
1,76.4853
2,76.4545
3,76.8798
4,77.9973
5,76.7954
6,77.2879
7,79.1685
8,76.5269
9,79.1219
10,78.0923
11,77.6534
12,78.2004
13,76.9896
14,77.9908
15,78.5368
16,76.3121
17,76.4969
18,76.1619
19,77.5403
20,78.4776
21,77.6866
22,77.5909
23,76.4528
24,77.7758
25,77.6283
26,77.7643
27,76.8375
28,77.401
29,77.3203
30,75.4626
31,76.9253
32,77.5046
33,76.0069
34,77.8778
35,79.9546
36,78.2161
37,76.5471
38,77.4265
39,75.8537
40,76.7521
41,77.1664
42,79.1727
43,76.5817
44,75.8067
45,76.4475
46,77.3328
47,75.4585
48,77.8201
49,87.1226
50,87.3274
51,86.252
52,86.0611
53,87.3437
54,87.0343
55,78.8488
56,76.7859
57,77.1477
58,75.5998
59,75.8354
60,75.8016
61,75.4579
62,79.2123
63,77.18
64,76.8751
65,76.4051
66,76.0811
67,77.0395
68,75.5901
69,78.6625
70,76.1842
71,75.2865
72,76.5761
73,76.5183
74,75.3654
75,76.8501
76,78.2733
77,76.712
78,75.6822
79,75.5962
80,75.7909
81,76.8009
82,77.1582
83,78.8839
84,76.671
85,74.8564
86,75.9723
87,75.162
88,74.0294
89,74.8924
90,78.3113
91,75.5302
92,75.1145
93,77.7831
94,75.5321
95,74.8016
96,74.9561
97,79.1386
98,75.4429
99,75.2009
