iteration,latency_ms
0,350.989
1,354.4756
2,349.891
3,356.7726
4,353.0775
5,353.9236
6,351.2285
7,353.7254
8,355.7523
9,346.5953
10,355.1728
11,350.2946
12,350.5758
13,357.735
14,348.4135
15,351.1237
16,356.2541
17,348.7304
18,357.0377
19,349.1518
20,354.0283
21,351.9282
22,351.4764
23,350.0076
24,350.161
25,356.2411
26,353.5038
27,351.0634
28,353.4791
29,350.8342
30,350.8733
31,355.4973
32,352.5432
33,354.1544
34,351.4638
35,351.5663
36,355.5345
37,351.3298
38,355.0035
39,352.3177
40,353.3615
41,356.0296
42,350.1274
43,351.898
44,352.8968
45,349.3787
46,355.6058
47,347.8016
48,356.6343
49,354.0291
50,353.3874
51,357.2541
52,347.6853
53,353.0638
54,351.4833
55,352.7481
56,353.8604
57,349.1994
58,354.4902
59,349.9182
60,347.9706
61,353.3344
62,352.2696
63,353.8384
64,352.9571
65,351.505
66,352.0222
67,349.5403
68,355.7912
69,348.7578
70,346.867
71,356.4288
72,350.8679
73,355.5547
74,352.4985
75,352.0621
76,352.2858
77,349.3038
78,354.0125
79,349.5327
80,356.5432
81,351.9236
82,348.6458
83,355.6821
84,348.3934
85,355.7805
86,352.2526
87,347.27
88,357.1199
89,352.697
90,352.5482
91,354.8039
92,351.5565
93,355.6977
94,350.3878
95,352.8605
96,353.3811
97,350.9353
98,357.5899
99,353.1365
