iteration,latency_ms
0,495.3201
1,496.8335
2,498.5062
3,492.8289
4,495.2949
5,493.7619
6,492.0742
7,492.7356
8,491.7523
9,489.4301
10,491.3516
11,494.2384
12,492.9999
13,495.2366
14,491.9551
15,494.9835
16,492.4535
17,491.17
18,496.5869
19,489.5034
20,494.7637
21,491.9104
22,493.6847
23,495.4883
24,495.8392
25,489.1967
26,492.6946
27,497.2693
28,494.5985
29,490.7496
30,492.5291
31,493.9939
32,492.6314
33,492.6541
34,497.9424
35,495.3658
36,494.8728
37,493.692
38,494.7672
39,492.9205
40,494.743
41,495.6818
42,490.1491
43,493.5805
44,491.7716
45,494.7291
46,493.7842
47,495.1524
48,494.7887
49,492.6375
50,496.4555
51,491.1155
52,495.5737
53,493.907
54,489.3973
55,492.3095
56,495.108
57,494.132
58,494.5577
59,494.7186
60,492.6102
61,490.477
62,495.7539
63,491.326
64,490.579
65,493.8741
66,494.7596
67,492.4716
68,496.2664
69,494.3686
70,492.8289
71,496.0946
72,491.4309
73,493.5025
74,491.3515
75,493.8704
76,492.8599
77,494.5752
78,495.3149
79,497.7227
80,492.2845
81,494.0967
82,487.9815
83,495.106
84,498.0292
85,497.0646
86,491.8511
87,493.0804
88,491.8108
89,493.6928
90,489.8282
91,492.461
92,491.2538
93,492.5927
94,496.1985
95,493.8275
96,494.4615
97,491.0831
98,495.228
99,494.2764
