iteration,latency_ms
0,700.5222
1,701.0872
2,703.0166
3,699.6853
4,702.2245
5,704.8651
6,700.4712
7,703.5684
8,700.5716
9,701.7485
10,706.8811
11,700.862
12,707.1116
13,700.2373
14,702.5774
15,703.8322
16,701.7388
17,702.5596
18,701.5216
19,701.5131
20,703.8911
21,703.3019
22,697.1962
23,701.0118
24,702.6758
25,704.7614
26,705.0007
27,704.4002
28,702.1643
29,701.3626
30,701.5109
31,702.6207
32,704.3029
33,701.4434
34,702.8032
35,703.0663
36,701.2551
37,702.8448
38,703.4572
39,705.4666
40,708.1158
41,702.5973
42,705.1586
43,698.9619
44,702.1827
45,702.736
46,704.1636
47,704.7
48,707.25
49,708.553
50,701.4861
51,704.7371
52,703.335
53,701.9319
54,703.4349
55,699.0565
56,704.0287
57,701.6346
58,705.801
59,701.327
60,701.5379
61,702.3218
62,706.7949
63,701.4438
64,704.275
65,702.4496
66,698.9683
67,704.1638
68,705.2492
69,707.5508
70,702.8319
71,702.4631
72,703.9334
73,702.2712
74,704.1213
75,701.9896
76,702.4175
77,702.6638
78,703.0175
79,702.8908
80,704.7752
81,705.407
82,702.7363
83,707.6771
84,707.9429
85,701.9834
86,704.5331
87,704.4458
88,703.6419
89,702.1514
90,700.759
91,701.3322
92,706.0472
93,700.3937
94,701.5172
95,701.9738
96,702.8428
97,706.5274
98,703.2533
99,702.2126
