iteration,latency_ms
0,26.7137
1,23.035
2,23.6699
3,22.8581
4,23.5318
5,22.8363
6,23.6764
7,22.7652
8,22.7186
9,23.102
10,22.6911
11,24.2799
12,23.8396
13,22.8224
14,23.5373
15,22.938
16,23.1971
17,23.6288
18,22.8398
19,22.7568
20,22.7292
21,24.4476
22,26.512
23,22.6938
24,23.1854
25,22.682
26,23.229
27,22.7585
28,23.6659
29,22.8401
30,22.6772
31,23.2788
32,22.8921
33,23.6759
34,24.1574
35,22.6632
36,22.7028
37,22.6773
38,22.6687
39,22.6807
40,22.6861
41,22.7045
42,22.8256
43,24.0027
44,24.3612
45,22.5711
46,22.8088
47,22.7245
48,22.7457
49,22.7374
50,23.5341
51,23.6105
52,23.3333
53,22.6711
54,22.7146
55,22.7023
56,22.6532
57,23.3711
58,23.7112
59,22.7675
60,22.7023
61,22.819
62,23.5629
63,22.6701
64,23.4903
65,26.3857
66,22.6243
67,22.5777
68,22.7631
69,22.7454
70,22.6459
71,22.712
72,23.1837
73,22.8266
74,22.6607
75,22.6188
76,23.1746
77,22.7348
78,22.7394
79,22.6517
80,22.6957
81,23.0859
82,23.7256
83,22.6933
84,22.6807
85,22.6768
86,23.8278
87,26.221
88,22.9683
89,23.7753
90,22.8489
91,23.6724
92,23.5584
93,24.1442
94,22.8481
95,22.6564
96,22.7233
97,22.6062
98,24.7697
99,22.6531
