iteration,latency_ms
0,77.3872
1,77.6618
2,75.5075
3,76.0166
4,75.5598
5,75.4022
6,75.5062
7,77.7256
8,76.3625
9,76.0282
10,75.9809
11,76.0683
12,76.1721
13,75.9397
14,77.4561
15,76.9182
16,76.419
17,76.9007
18,76.2903
19,77.3837
20,76.7524
21,76.4509
22,77.7331
23,75.7868
24,74.9886
25,75.5837
26,74.7463
27,75.517
28,76.3204
29,78.2935
30,75.4214
31,74.9694
32,74.9393
33,77.9117
34,75.2107
35,75.2515
36,77.9156
37,75.7144
38,75.5189
39,75.0553
40,75.996
41,75.5149
42,76.647
43,78.5114
44,76.2819
45,75.1638
46,76.0214
47,76.7008
48,76.6108
49,76.1811
50,77.9539
51,76.2877
52,75.6291
53,75.9654
54,75.8397
55,76.0406
56,74.8896
57,78.4505
58,75.8134
59,75.6336
60,75.7479
61,74.952
62,75.2889
63,75.9878
64,77.7462
65,76.1938
66,76.0652
67,75.7719
68,76.4171
69,76.0915
70,77.0416
71,77.8979
72,75.9888
73,76.24
74,76.0511
75,75.7349
76,75.3304
77,76.2549
78,78.2052
79,75.66
80,77.2511
81,75.7746
82,75.6341
83,74.8959
84,75.774
85,78.1572
86,76.0457
87,76.6508
88,76.9226
89,77.3562
90,75.5431
91,76.253
92,77.7908
93,76.1166
94,76.5304
95,75.7577
96,76.0755
97,74.2248
98,75.6376
99,78.2226
