iteration,latency_ms
0,10.3289
1,10.9156
2,11.2805
3,9.6893
4,10.0522
5,9.995
6,9.9571
7,9.7858
8,9.9111
9,9.8751
10,10.7267
11,9.9045
12,9.9577
13,9.7542
14,9.7998
15,9.7631
16,9.7785
17,9.8785
18,9.7765
19,9.8093
20,9.8494
21,9.9304
22,9.79
23,9.7965
24,9.9133
25,9.9538
26,10.7252
27,10.0073
28,9.9998
29,9.789
30,9.7841
31,10.7249
32,9.7952
33,9.8057
34,10.4824
35,9.7728
36,10.7627
37,9.8207
38,10.2554
39,10.3543
40,9.818
41,9.7569
42,9.967
43,10.6608
44,10.5096
45,9.8784
46,11.1117
47,11.3374
48,11.0288
49,9.8337
50,9.8163
51,9.8138
52,9.8286
53,10.6503
54,9.7845
55,9.7612
56,9.7812
57,10.4021
58,9.8579
59,9.9039
60,9.9274
61,9.7708
62,9.7926
63,10.3805
64,10.1777
65,9.8867
66,9.7567
67,10.6858
68,9.7668
69,9.7758
70,10.0606
71,9.9309
72,10.884
73,9.9663
74,10.6432
75,9.784
76,9.879
77,10.602
78,9.8272
79,10.9436
80,9.76
81,9.8728
82,9.9985
83,9.8628
84,9.9644
85,9.7737
86,9.7957
87,10.2036
88,9.8456
89,9.9245
90,9.9374
91,9.8163
92,10.5501
93,12.0975
94,10.2553
95,9.6557
96,10.1714
97,10.2064
98,9.8316
99,9.8969
