iteration,latency_ms
0,1144.156
1,1143.9598
2,1144.2369
3,1146.7107
4,1146.2815
5,1145.0114
6,1142.9644
7,1148.4108
8,1146.1146
9,1148.1416
10,1143.9999
11,1141.7457
12,1142.5382
13,1145.0306
14,1146.0243
15,1148.2527
16,1145.0787
17,1145.929
18,1145.0791
19,1144.318
20,1144.8458
21,1144.1281
22,1145.8201
23,1148.4742
24,1144.4501
25,1141.9674
26,1141.8237
27,1141.1892
28,1147.6183
29,1148.4294
30,1148.6201
31,1142.6471
32,1146.1895
33,1143.7544
34,1143.5253
35,1144.5417
36,1148.603
37,1144.6716
38,1144.9575
39,1144.9514
40,1145.9427
41,1147.2883
42,1145.8998
43,1139.5573
44,1141.4634
45,1145.7202
46,1146.2609
47,1147.652
48,1141.8213
49,1143.6821
50,1143.8258
51,1145.5765
52,1147.6221
53,1146.5071
54,1150.1989
55,1143.5984
56,1146.5616
57,1146.4718
58,1145.7893
59,1147.255
60,1145.464
61,1145.675
62,1146.407
63,1146.584
64,1144.8461
65,1144.7836
66,1146.4547
67,1145.9507
68,1141.8986
69,1147.5803
70,1143.1014
71,1144.8071
72,1141.9005
73,1147.6273
74,1146.079
75,1149.0349
76,1141.7749
77,1143.8383
78,1147.8563
79,1148.6079
80,1142.0608
81,1145.1346
82,1146.3085
83,1144.5914
84,1145.2705
85,1143.7959
86,1141.9135
87,1145.0907
88,1148.0736
89,1148.449
90,1147.7198
91,1144.4449
92,1145.96
93,1144.3552
94,1148.2638
95,1147.3997
96,1148.5173
97,1146.3521
98,1145.5328
99,1140.2638
