iteration,latency_ms
0,87.0257
1,82.8089
2,83.5275
3,82.5425
4,81.7085
5,82.6808
6,86.8682
7,81.7939
8,84.0306
9,83.4383
10,82.9256
11,82.5203
12,83.4847
13,86.2996
14,84.2589
15,81.7811
16,81.961
17,81.8715
18,82.2406
19,83.5605
20,81.6451
21,82.7764
22,83.013
23,82.2537
24,82.3599
25,85.6109
26,83.9137
27,83.4838
28,83.7188
29,82.7885
30,82.7983
31,83.7161
32,86.7037
33,81.8216
34,81.9826
35,82.6642
36,81.7915
37,82.4546
38,86.2228
39,81.7907
40,81.826
41,81.5183
42,81.918
43,82.1115
44,83.6229
45,85.8637
46,83.6816
47,82.5846
48,81.7908
49,82.5972
50,84.318
51,86.5385
52,81.9817
53,82.1735
54,81.7997
55,81.8662
56,83.1843
57,85.8235
58,80.8004
59,81.9557
60,82.0068
61,82.6704
62,82.5763
63,81.7679
64,85.7818
65,83.2858
66,82.6233
67,82.0613
68,83.4699
69,82.5682
70,85.737
71,82.0636
72,81.7824
73,82.5329
74,82.6473
75,82.3957
76,83.6547
77,83.7441
78,81.8311
79,83.9038
80,82.2253
81,81.902
82,81.9632
83,85.9263
84,82.1841
85,83.0498
86,81.8555
87,82.7498
88,83.4695
89,87.7546
90,82.6796
91,83.7303
92,81.9635
93,83.3046
94,81.8392
95,83.0372
96,86.6459
97,83.6996
98,82.7541
99,82.5855
